account_id,company_name,industry,company_size,employee_count,annual_revenue,country,state,city,account_status,account_owner,customer_since,last_activity
ACC001944,Wilson-Alvarado,Healthcare,Small Business,239,20508869.0,Germany,Bavaria,Berlin,Active,Sneha Reddy,2023-05-31,2026-02-09
ACC001945,"Fuller, Beck and Hanson",E-Commerce,Small Business,182,33582704.0,India,Delhi,Kochi,Inactive,Rahul Sharma,2025-01-14,2026-06-10
ACC001946,"Roberts, Taylor and Smith",Telecommunications,Small Business,239,14068889.0,India,Karnataka,Delhi,Active,Sarah Johnson,2022-10-29,2025-10-21
ACC001947,Jacobson-Rodriguez,E-Commerce,Mid Market,855,256311556.0,USA,Florida,Miami,Active,Sneha Reddy,Jan 02 2024,2025-10-31
ACC001948,Hansen and Sons,Manufacturing,Enterprise,9079,6049626568.0,UK,Scotland,London,Active,David Wilson,2023-08-30,2026-02-02
ACC001949,Estrada PLC,IT Services,Mid Market,512,436207148.0,USA,California,San Francisco,Active,David Wilson,2021-10-09,2025-03-25
ACC001950,Miller Ltd,Finance,Small Business,237,29046084.0,UK,England,Edinburgh,Active,John Miller,2025-05-24,2026-02-19
ACC001951,"Miles, Holland and Stevens",Retail,Mid Market,965,425006501.0,Canada,Ontario,Vancouver,Active,Arjun Verma,2025-01-20,2026-05-20
ACC001952,Davis-Fowler,E-Commerce,Small Business,228,19855527.0,Germany,Berlin,Munich,Active,Meera Nair,10-01-2021,2022-05-21
ACC001953,Owen LLC,Retail,Small Business,160,20272047.0,Canada,British Columbia,Toronto,Active,Meera Nair,08-16-2023,2023-10-27
ACC001954,"Mills, Hernandez and Perkins",Healthcare,Enterprise,4082,3345477139.0,Germany,Berlin,Berlin,Active,Sneha Reddy,2021-10-03,2021-10-24
ACC001955,Wells and Sons,Finance,Mid Market,596,332638022.0,Canada,British Columbia,Toronto,Active,Rahul Sharma,2024-08-07,2024-12-06
ACC001956,"Cervantes, White and Bush",Healthcare,Small Business,177,38776772.0,India,Delhi,Delhi,Active,David Wilson,2024-03-10,2026-05-08
ACC001957,Jones-Ellis,E-Commerce,Mid Market,444,159837910.0,USA,Florida,Austin,Active,David Wilson,07-07-2024,2025-08-15
ACC001958,Sullivan-Christensen,Healthcare,Enterprise,2277,7383590224.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2024-04-01,2025-10-14
ACC001959,Knox PLC,E-Commerce,Mid Market,634,181130433.0,Canada,Ontario,Vancouver,Active,David Wilson,2023-06-27,2026-05-04
ACC001960,"Smith, Wright and Wu",Finance,Startup,46,2651919.0,Singapore,Singapore,Singapore,Active,Priya Singh,2024-12-29,2026-03-20
ACC001961,"Christian, Armstrong and Jennings",IT Services,Startup,25,3806252.0,India,Maharashtra,Mumbai,Active,David Wilson,2021-08-29,2024-01-26
ACC001962,"Dawson, Andrews and Weber",Logistics,Enterprise,7187,5665341485.0,Germany,Bavaria,Berlin,Active,Meera Nair,2022-07-20,2024-01-22
ACC001963,"Hernandez, Foster and Clay",E-Commerce,Startup,45,3403235.0,Singapore,Singapore,Singapore,Inactive,Meera Nair,2024-02-02,2024-08-09
ACC001964,Curtis-Brock,Finance,Small Business,155,46632345.0,USA,California,Miami,Active,Rahul Sharma,2023-06-24,2025-03-06
ACC001965,Russell LLC,Telecommunications,Small Business,249,11303307.0,India,,Hyderabad,Active,David Wilson,2024-11-11,2026-03-22
ACC001966,Ho-Lane,Energy,Startup,28,2921100.0,Germany,Bavaria,Munich,Active,Meera Nair,2023-02-05,2024-05-21
ACC001967,"Greene, Ward and Bailey",Manufacturing,Mid Market,862,303235495.0,UK,England,Edinburgh,Active,David Wilson,2023-04-17,2026-02-24
ACC001968,"Harris, Anderson and Ferguson",Healthcare,Startup,31,4768870.0,U.S.A.,Ontario,Vancouver,Active,Sneha Reddy,2023-04-24,2026-05-27
ACC001969,"Parker, Barr and Pruitt",Manufacturing,Small Business,109,45333853.0,India,Tamil Nadu,Chennai,Active,Rahul Sharma,2022-12-18,2023-02-20
ACC001970,Nguyen Group,Education,Mid Market,355,221574570.0,UK,England,London,Active,Meera Nair,2022-11-14,2023-04-24
ACC001971,Roy-Joyce,Finance,Mid Market,784,205635107.0,India,Delhi,Delhi,Active,John Miller,2025-04-03,2025-05-09
ACC001972,Davis PLC,Retail,Small Business,68,20100757.0,India,Maharashtra,Hyderabad,Active,David Wilson,2023-07-15,2025-11-05
ACC001973,"Wilcox, Johnson and Garner",E-Commerce,Mid Market,762,243812493.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2022-01-22,2025-11-07
ACC001974,Diaz-Lee,Finance,Mid Market,910,383442941.0,UK,Scotland,Edinburgh,Active,Meera Nair,28/07/2021,2026-01-05
ACC001975,Smith Group,Energy,Mid Market,599,221353100.0,US,New York,New York,Active,Priya Singh,2023-11-21,2024-01-13
ACC001976,"Warren, Mcclure and Meyer",Healthcare,Startup,29,,U.S.A.,Berlin,Berlin,Active,Priya Singh,2024-02-05,2025-05-26
ACC001977,"Fowler, Carter and Chung",Retail,Small Business,99,41416147.0,Singapore,Singapore,Singapore,Active,Meera Nair,2024-05-06,2026-04-20
ACC001978,Stone and Sons,E-Commerce,Small Business,184,29866392.0,UK,England,Edinburgh,Active,John Miller,2023-05-21,2026-05-24
ACC001979,Reed Group,Logistics,Startup,24,4432820.0,UK,Scotland,Edinburgh,Active,Arjun Verma,2023-10-02,2025-05-12
ACC001980,Gonzalez and Sons,E-Commerce,Small Business,211,22871264.0,USA,Florida,New York,Active,David Wilson,2023-07-31,2023-12-09
ACC001981,Lynn Inc,Education,Small Business,145,15674690.0,US,Scotland,Edinburgh,Active,Arjun Verma,2025-07-02,2025-11-01
ACC001982,"Copeland, Miranda and Torres",Logistics,Small Business,81,45919711.0,U.S.A.,Karnataka,Mumbai,Inactive,Priya Singh,2023-08-29,2025-11-27
ACC001983,"Castro, Winters and Lam",Finance,Mid Market,697,82551590.0,USA,Texas,Miami,Active,Priya Singh,2024-03-14,2026-06-19
ACC001984,Walker-Porter,Logistics,Mid Market,624,62835672.0,Germany,Bavaria,Berlin,Active,Meera Nair,2022-12-01,2025-06-01
ACC001985,"Peterson, Ray and Farrell",Energy,Enterprise,6703,3168119720.0,USA,British Columbia,Vancouver,Active,John Miller,2023-11-23,2026-02-18
ACC001986,"Martinez, Gibson and Nichols",IT Services,Mid Market,811,56627544.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2025-02-20,2025-10-26
ACC001987,"Hickman, Wood and Mccarty",Education,Mid Market,393,489404010.0,Germany,Berlin,Munich,Active,David Wilson,2021-10-31,2026-01-12
ACC001988,Graham Ltd,Manufacturing,Mid Market,569,253421049.0,Germany,Berlin,Berlin,Active,Arjun Verma,02-25-2025,2026-04-30
ACC001989,"Moss, Jensen and Barker",Telecommunications,Small Business,182,19661001.0,Canada,British Columbia,Vancouver,Active,Meera Nair,2021-12-08,2022-04-05
ACC001990,"Ramirez, Smith and Knight",Retail,Enterprise,3633,3740044757.0,India,Andhra Pradesh,Mumbai,Active,John Miller,2023-12-08,2026-03-14
ACC001991,"Morris, Wheeler and Lee",Education,Mid Market,985,95724244.0,Canada,Ontario,Toronto,Active,Meera Nair,2023-06-20,2023-06-21
ACC001992,Robles-Harrison,Healthcare,Mid Market,609,232324174.0,India,Delhi,Chennai,Inactive,Priya Singh,2022-08-16,2023-11-20
ACC001993,"Carter, Solis and Avila",Logistics,Small Business,79,46252723.0,UK,England,Edinburgh,Active,Meera Nair,2021-07-14,2023-03-06
ACC001994,"Aguirre, Roberts and Long",E-Commerce,Mid Market,420,280416861.0,UK,England,London,Active,David Wilson,2022-05-21,2025-11-27
ACC001995,Shaw-Davis,Manufacturing,Enterprise,7053,4668207290.0,Germany,Bavaria,Berlin,Active,Arjun Verma,2022-03-27,2025-02-18
ACC001996,Lyons-Castillo,E-Commerce,Mid Market,672,387334548.0,Canada,Ontario,Vancouver,Active,Sneha Reddy,2023-05-23,2023-05-29
ACC001997,"Johnson, Turner and Payne",Logistics,Enterprise,5851,4867563534.0,UK,England,London,Active,Meera Nair,2024-06-21,2026-02-06
ACC001998,"Morris, Berg and Martin",IT Services,Mid Market,695,101352889.0,Germany,Bavaria,Munich,Active,David Wilson,2022-07-13,2022-08-07
ACC001999,Schmidt-Wright,Finance,Enterprise,3123,9459326178.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2024-05-23,2025-10-30
ACC002000,Stevens-Yu,Energy,Startup,17,,UK,England,Edinburgh,Active,Sarah Johnson,2022-01-23,2024-04-12
ACC002001,"Cole, Gregory and Bowman",Education,Small Business,229,27001798.0,Germany,Berlin,Berlin,Inactive,Sarah Johnson,2023-12-15,2024-12-17
ACC002002,Cherry-Lewis,E-Commerce,Small Business,196,44014850.0,Singapore,Singapore,Singapore,Inactive,John Miller,2022-03-02,2025-06-25
ACC002003,"Brown, Martin and Hughes",Energy,Startup,42,1638972.0,USA,New York,New York,Active,John Miller,2022-02-18,2025-03-25
ACC002004,Caldwell-Stewart,IT Services,Enterprise,5304,1181051378.0,Canada,,Toronto,Active,Meera Nair,2021-12-28,2024-11-21
ACC002005,Wade-Brown,Logistics,Small Business,76,37333542.0,USA,New York,Miami,Inactive,David Wilson,2024-08-01,2024-11-05
ACC002006,"Grant, Fields and Schmidt",IT Services,Mid Market,584,218127511.0,Canada,,Toronto,Active,Meera Nair,2021-10-06,2025-05-31
ACC002007,"Green, Copeland and Morris",Manufacturing,Mid Market,371,212884161.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2023-02-08,2025-10-21
ACC002008,Morris-Murphy,Healthcare,Small Business,217,9256951.0,Canada,,Vancouver,Active,John Miller,2022-12-26,2025-09-07
ACC002009,"Beck, Lewis and Martin",IT Services,Startup,18,1181345.0,India,Tamil Nadu,Vijayawada,Active,Arjun Verma,2023-08-23,2025-02-23
ACC002010,"Scott, Gibson and Thompson",Retail,Startup,31,3531984.0,Canada,Ontario,Toronto,Active,John Miller,2021-12-23,2022-09-21
ACC002011,Sherman Inc,Retail,Mid Market,605,456078574.0,Germany,Berlin,Munich,Active,Arjun Verma,2022-07-13,2026-05-09
ACC002012,"Johnson, Brown and Jordan",Telecommunications,Small Business,94,32218672.0,India,Kerala,Hyderabad,Active,Priya Singh,2021-09-07,2021-09-23
ACC002013,Bell-Mckee,Healthcare,Small Business,138,48651130.0,India,Kerala,Vijayawada,Active,Priya Singh,2023-04-27,2024-07-11
ACC002014,Jenkins PLC,Energy,Mid Market,767,138586234.0,Canada,British Columbia,Vancouver,Active,Sarah Johnson,2025-06-28,2026-06-08
ACC002015,Martinez Ltd,Education,Small Business,245,13847098.0,Canada,Ontario,Toronto,Active,John Miller,2021-11-24,2025-07-20
ACC002016,Hawkins PLC,Education,Small Business,114,28808807.0,UK,Scotland,Edinburgh,Inactive,Priya Singh,2022-10-30,2024-09-23
ACC002017,Adams-Byrd,Telecommunications,Small Business,223,32759793.0,India,Delhi,Mumbai,Active,Sarah Johnson,2023-07-16,2025-10-13
ACC002018,"Hernandez, Reese and Campbell",Logistics,Startup,17,4444379.0,Singapore,Singapore,Singapore,Active,David Wilson,2022-07-19,2025-06-26
ACC002019,"Mason, Odonnell and Mclean",Finance,Enterprise,9972,5440866861.0,USA,New York,New York,Active,John Miller,2023-10-05,2026-01-28
ACC002020,Klein-Hernandez,Manufacturing,Small Business,109,48423367.0,USA,New York,New York,Active,David Wilson,2025-04-13,2026-03-06
ACC002021,"Roy, Green and Rodriguez",E-Commerce,Startup,13,4453091.0,Canada,British Columbia,Toronto,Active,John Miller,2024-06-06,2026-06-14
ACC002022,Mcdonald-Williams,IT Services,Enterprise,2858,3698374415.0,Germany,Berlin,Berlin,Active,Sneha Reddy,2025-06-02,2025-10-01
ACC002023,"Torres, Wells and Ramirez",Logistics,Small Business,99,9819401.0,UK,England,Edinburgh,Active,Meera Nair,2024-09-06,2025-08-19
ACC002024,Kaufman-Burton,Retail,Startup,11,3651948.0,Germany,,Berlin,Inactive,David Wilson,2022-05-11,2024-04-27
ACC002025,Schroeder Inc,Telecommunications,Mid Market,556,219497419.0,India,Tamil Nadu,Vijayawada,Active,Arjun Verma,18/05/2025,2026-05-05
ACC002026,"Colon, Little and Stephens",Logistics,Small Business,144,24028703.0,Germany,Bavaria,Berlin,Inactive,Sneha Reddy,05-16-2022,2024-09-26
ACC002027,"Morris, Smith and Hodges",Healthcare,Startup,40,1764375.0,Singapore,Singapore,Singapore,Inactive,Sneha Reddy,2023-09-30,2025-09-30
ACC002028,Sharp-Ross,Telecommunications,Mid Market,411,339484000.0,Canada,Ontario,Vancouver,Active,Meera Nair,2025-01-01,2025-03-28
ACC002029,Taylor-Fitzgerald,Manufacturing,Small Business,121,13101016.0,UK,England,London,Active,David Wilson,2021-11-12,2025-09-02
ACC002030,Fischer PLC,Healthcare,Startup,28,3322660.0,Canada,Ontario,Vancouver,Active,Meera Nair,2023-10-09,2025-04-22
ACC002031,"Green, Hurley and King",Logistics,Mid Market,769,,Germany,Berlin,Munich,Active,Meera Nair,2024-01-23,2025-01-23
ACC002032,Hunt-Bradley,Logistics,Startup,35,4277239.0,Singapore,Singapore,Singapore,Inactive,David Wilson,2025-05-03,2025-06-07
ACC002033,Lee-Ortiz,IT Services,Mid Market,618,168080389.0,Germany,Berlin,Berlin,Active,Meera Nair,2023-09-05,2026-02-23
ACC002034,Montgomery-Adkins,Manufacturing,Small Business,92,18024656.0,USA,California,New York,Inactive,Arjun Verma,2021-07-21,2022-12-12
ACC002035,Reese-Harrison,Finance,Small Business,220,12988208.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-01-03,2025-03-10
ACC002036,Shannon-Curtis,Education,Enterprise,9344,7556763665.0,USA,Texas,Austin,Active,David Wilson,2025-05-18,2025-11-26
ACC002037,Powers-Clark,IT Services,Mid Market,846,336398713.0,Singapore,,Singapore,Inactive,Sarah Johnson,2025-02-23,2025-10-29
ACC002038,Atkinson Ltd,Healthcare,Mid Market,357,432702251.0,Canada,British Columbia,Toronto,Active,Sneha Reddy,2023-12-05,2025-11-21
ACC002039,"Trujillo, Sanchez and Thompson",E-Commerce,Small Business,182,40354491.0,Canada,Ontario,Vancouver,Inactive,Sarah Johnson,2021-10-30,2023-02-08
ACC002040,Crosby Group,Telecommunications,Small Business,130,14336693.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2023-10-31,2026-04-15
ACC002041,Nelson Group,IT Services,Startup,31,4994743.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2022-03-24,2023-09-27
ACC002042,Hayes-Cox,Retail,Small Business,191,38179235.0,Germany,Berlin,Munich,Active,Rahul Sharma,2021-10-14,2023-04-26
ACC002043,"Reynolds, Dunn and Lopez",Finance,Startup,21,4621223.0,Singapore,Singapore,Singapore,Active,David Wilson,2023-10-30,2025-06-23
ACC002044,"Chavez, Schneider and Roberson",Logistics,Small Business,56,15418684.0,USA,New York,New York,Active,Sneha Reddy,2022-09-06,2026-01-27
ACC002045,"Floyd, Johnson and Miller",IT Services,Enterprise,3830,557838615.0,UK,Scotland,Edinburgh,Active,David Wilson,2024-09-06,2025-01-22
ACC002046,Martinez-Weeks,E-Commerce,Startup,15,1688013.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2024-12-29,2025-04-18
ACC002047,Escobar Ltd,Telecommunications,Small Business,113,9365608.0,USA,California,Austin,Active,Arjun Verma,2021-11-30,2022-07-08
ACC002048,Henry Inc,Manufacturing,Small Business,134,19275200.0,UK,Scotland,London,Active,Sarah Johnson,2022-11-08,2024-08-13
ACC002049,Hernandez-Edwards,Finance,Small Business,123,32624175.0,Canada,British Columbia,Toronto,Active,David Wilson,2022-01-16,2022-07-08
ACC002050,Stewart-Jones,Finance,Mid Market,877,322103295.0,India,Delhi,Bengaluru,Active,Sarah Johnson,2022-04-13,2024-04-20
ACC002051,Mathis-Harmon,Energy,Startup,46,1089110.0,Singapore,Singapore,Singapore,Active,John Miller,2021-07-14,2023-04-30
ACC002052,Lewis PLC,Education,Small Business,126,34033574.0,USA,New York,Miami,Active,Arjun Verma,2021-09-19,2025-04-06
ACC002053,Pearson-Thomas,Energy,Small Business,207,27875703.0,US,Scotland,Edinburgh,Active,Priya Singh,2023-03-07,2023-10-04
ACC002054,Watson-Haas,E-Commerce,Enterprise,4108,1886178311.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2025-02-20,2026-06-30
ACC002055,"Clark, Rowland and Alvarez",Finance,Small Business,231,,USA,California,Austin,Active,Meera Nair,2023-03-24,2024-06-21
ACC002056,"Bass, Jones and Clark",Energy,Mid Market,842,229344941.0,U.S.A.,Berlin,Munich,Active,Priya Singh,2023-01-02,2023-03-31
ACC002057,"Mathis, Martin and Frazier",Logistics,Startup,40,793857.0,Canada,British Columbia,Toronto,Active,John Miller,Sep 11 2024,2025-06-12
ACC002058,Johnson Ltd,IT Services,Mid Market,650,204178908.0,Germany,Bavaria,Munich,Active,David Wilson,2022-08-16,2022-09-24
ACC002059,"Jenkins, Martinez and Jones",Energy,Mid Market,680,237583079.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2025-04-20,2025-05-22
ACC002060,Murillo and Sons,Manufacturing,Startup,18,720543.0,Canada,British Columbia,Toronto,Active,Rahul Sharma,2023-01-16,2024-06-08
ACC002061,Woods Group,Education,Mid Market,745,-316154098.0,US,Ontario,Vancouver,Active,Priya Singh,2021-12-17,2025-01-22
ACC002062,Paul PLC,E-Commerce,Small Business,178,10515754.0,UK,England,Edinburgh,Inactive,Priya Singh,2022-03-26,2022-12-30
ACC002063,"Simmons, Obrien and Orozco",Energy,Small Business,157,39400810.0,India,Maharashtra,Hyderabad,Active,John Miller,07-20-2021,2024-04-09
ACC002064,Jones-Soto,E-Commerce,Startup,34,1159267.0,Germany,Bavaria,Munich,Active,John Miller,2023-03-18,2025-05-19
ACC002065,Howell Ltd,Telecommunications,Small Business,104,20790679.0,Canada,British Columbia,Vancouver,Inactive,Rahul Sharma,2023-01-11,2024-05-30
ACC002066,"Ferguson, Lam and Johnson",Education,Small Business,121,27874550.0,Germany,Bavaria,Berlin,Active,Rahul Sharma,05-11-2024,2024-06-09
ACC002067,Williams-Richmond,Finance,Small Business,151,47907927.0,Germany,Bavaria,Berlin,Inactive,David Wilson,2025-05-27,2025-10-28
ACC002068,"Nguyen, Glass and Dominguez",Logistics,Startup,20,751616.0,Singapore,Singapore,Singapore,Active,John Miller,2024-07-18,2024-11-03
ACC002069,Gill PLC,Education,Mid Market,383,186779257.0,USA,Texas,Miami,Active,John Miller,2023-12-10,2025-02-19
ACC002070,Barron-Brown,Education,Small Business,218,18118953.0,Germany,Bavaria,Berlin,Active,Meera Nair,2025-01-19,2026-01-24
ACC002071,Morales Inc,IT Services,Small Business,124,11937893.0,Germany,Bavaria,Munich,Active,Arjun Verma,2022-10-02,2023-01-12
ACC002072,Shaffer-Gray,Energy,Mid Market,600,189422348.0,UK,Scotland,London,Inactive,Rahul Sharma,2025-05-12,2026-01-27
ACC002073,Torres-Villegas,Telecommunications,Mid Market,961,132257679.0,USA,California,San Francisco,Active,David Wilson,2024-10-01,2025-11-16
ACC002074,Rodriguez-Fisher,Logistics,Startup,24,2192675.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2022-03-01,2022-03-09
ACC002075,"Warren, Espinoza and Myers",IT Services,Enterprise,2891,9839984182.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2024-11-03,2026-05-31
ACC002076,Hubbard-Lambert,Education,Enterprise,7475,5262827069.0,USA,Florida,San Francisco,Active,Sneha Reddy,2025-04-02,2026-06-21
ACC002077,"Beasley, Sanchez and Buchanan",IT Services,Mid Market,625,459953474.0,Canada,Ontario,Toronto,Inactive,Priya Singh,2021-09-06,2022-07-29
ACC002078,"Jensen, Hodge and Cox",Retail,Mid Market,372,207954779.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-04-24,2025-09-03
ACC002079,Shannon-Morales,Finance,Startup,35,2931803.0,Germany,Berlin,Berlin,Active,Meera Nair,2021-11-16,2024-07-22
ACC002080,Roman PLC,Telecommunications,Mid Market,497,56228732.0,UK,Scotland,London,Active,Priya Singh,2023-03-07,2025-11-20
ACC002081,Lewis and Sons,Logistics,Mid Market,550,193635966.0,India,Andhra Pradesh,Hyderabad,Active,Arjun Verma,2023-08-15,2025-09-11
ACC002082,Gonzalez-Daniels,E-Commerce,Mid Market,535,228274696.0,USA,New York,San Francisco,Active,Sneha Reddy,23/05/2024,2025-09-18
ACC002083,Bennett-Tucker,Retail,Mid Market,441,331308615.0,India,Kerala,Delhi,Inactive,Priya Singh,2021-08-23,2024-04-30
ACC002084,"Johnson, Miller and Rivera",Telecommunications,Small Business,221,11538366.0,India,Delhi,Hyderabad,Active,Priya Singh,2024-05-19,2025-09-17
ACC002085,Carr Ltd,Education,Enterprise,8489,5287739089.0,USA,Florida,San Francisco,Active,Rahul Sharma,2023-05-29,2024-08-15
ACC002086,Rivas-Reid,Energy,Small Business,100,37001849.0,USA,Florida,Austin,Active,Arjun Verma,2025-05-11,2025-11-16
ACC002087,Ramirez and Sons,Telecommunications,Small Business,91,44693164.0,Singapore,Singapore,Singapore,Active,David Wilson,2024-12-10,2026-07-01
ACC002088,"Barr, Cohen and Sullivan",Education,Startup,33,1366401.0,Germany,Berlin,Munich,Active,Rahul Sharma,06-05-2025,2025-09-11
ACC002089,Miller-Douglas,Education,Small Business,85,17958622.0,UK,England,Edinburgh,Active,Arjun Verma,2024-11-07,2025-03-05
ACC002090,James-Powell,Logistics,Small Business,164,7369478.0,Germany,Berlin,Munich,Active,Arjun Verma,2022-08-19,2022-11-14
ACC002091,Hanson and Sons,IT Services,Small Business,140,-36316560.0,India,Delhi,Bengaluru,Inactive,David Wilson,2023-10-16,2025-05-04
ACC002092,Cohen-Cannon,Logistics,Mid Market,921,148399336.0,India,Karnataka,Bengaluru,Active,Rahul Sharma,2022-03-31,2026-06-13
ACC002093,Lambert and Sons,Education,Small Business,118,10974996.0,India,Delhi,Vijayawada,Active,Rahul Sharma,2024-04-26,2025-10-06
ACC002094,Thornton LLC,Education,Mid Market,953,377160655.0,USA,New York,New York,Active,Sarah Johnson,2022-05-20,2024-06-01
ACC002095,"Castro, Lyons and Hill",IT Services,Mid Market,354,399037044.0,Germany,Bavaria,Munich,Active,Rahul Sharma,2024-01-13,2025-12-08
